row,W,AA,AE,BZ,CA,O,a_not,h_not,a_over_h_not,implied_hedge,h_over_a_px 
2845,43.7,11200.32,246.07445258785256,21499.578382658798,-87.03134694063586,1.0,939531.5753221895,974778.9357661426,0.9638406625844352,247.03258237889477,256.3002288329519
2846,43.9,11249.03,246.07025797239072,21499.578382658798,-87.03134694063586,1.0,943831.4909987212,979018.232675621,0.9640591558946398,247.03258237889477,256.24214123006834
2847,44.05,11257.1,246.0672546495868,21499.578382658798,-87.03134694063586,1.0,947056.42775612,979720.5756454319,0.966659730640246,247.03258237889477,255.55278093076052
2848,43.95,11261.55,246.06259822984572,21499.578382658798,-87.03134694063586,1.0,944906.4699178542,980107.8651393177,0.9640841620871394,247.03258237889477,256.235494880546
2849,46.15,11547.7,246.07551240163778,21499.578382658798,-87.03134694063586,1.0,992205.5423597035,1005011.8850663807,0.9872575211328656,247.03258237889477,250.22101841820154
2850,46.1,11548.48,246.08599093798344,21499.578382658798,-87.03134694063586,1.0,991130.5634405706,1005079.7695169944,0.9861212945484643,247.03258237889477,250.50932754880694
2851,46.2,11555.05,246.0959095147508,21499.578382658798,-87.03134694063586,1.0,993280.5212788365,1005651.5654663943,0.9876984786655998,247.03258237889477,250.10930735930734
2852,46.2,11558.51,246.10741735988324,21499.578382658798,-87.03134694063586,1.0,993280.5212788365,1005952.693926809,0.9874028145414018,247.03258237889477,250.18419913419913
2853,46.3,11564.51,246.12030795714065,21499.578382658798,-87.03134694063586,1.0,995430.4791171022,1006474.8820084528,0.989026648266362,247.03258237889477,249.77343412527
2854,46.25,11572.68,246.13051183132666,21499.578382658798,-87.03134694063586,1.0,994355.5001979694,1007185.9281129577,0.9872611128125796,247.03258237889477,250.22010810810812
2855,46.25,11581.41,246.13998105960266,21499.578382658798,-87.03134694063586,1.0,994355.5001979694,1007945.7117717495,0.9865169210850736,247.03258237889477,250.40886486486485
2856,46.2,11563.19,246.15042732145042,21499.578382658798,-87.03134694063586,1.0,993280.5212788365,1006360.0006304912,0.9870031804290113,247.03258237889477,250.28549783549784
2857,46.2,11566.08,246.16104857344916,21499.578382658798,-87.03134694063586,1.0,993280.5212788365,1006611.5212231496,0.9867565593446473,247.03258237889477,250.34805194805193
2858,46.15,11561.5,246.1701017463135,21499.578382658798,-87.03134694063586,1.0,992205.5423597035,1006212.9176541615,0.9860791140237852,247.03258237889477,250.52004333694475
2859,46.25,11571.62,246.1803538811031,21499.578382658798,-87.03134694063586,1.0,994355.5001979694,1007093.6748852008,0.9873515493097665,247.03258237889477,250.1971891891892
2860,46.25,11571.29,246.18983162104684,21499.578382658798,-87.03134694063586,1.0,994355.5001979694,1007064.9545407103,0.9873797074504124,247.03258237889477,250.19005405405406
2861,46.15,11534.08,246.20183899766891,21499.578382658798,-87.03134694063586,1.0,992205.5423597035,1003826.5181210492,0.9884233226044897,247.03258237889477,249.92589382448537
2862,46.15,11540.34,246.21295777475808,21499.578382658798,-87.03134694063586,1.0,992205.5423597035,1004371.3343528976,0.9878871572922455,247.03258237889477,250.06153846153848
2863,46.1,11513.34,246.22472844036713,21499.578382658798,-87.03134694063586,1.0,991130.5634405706,1002021.4879855005,0.9891310469131501,247.03258237889477,249.7470715835141
2864,46.2,11533.18,246.2373639760945,21499.578382658798,-87.03134694063586,1.0,993280.5212788365,1003748.1899088026,0.9895714196695915,247.03258237889477,249.6359307359307
2865,46.3,11612.28,246.24517093721929,21499.578382658798,-87.03134694063586,1.0,995430.4791171022,1010632.369451807,0.9849580413271835,247.03258237889477,250.80518358531322
2866,46.25,11587.55,246.25348175293658,21499.578382658798,-87.03134694063586,1.0,994355.5001979694,1008480.084241965,0.9859941864349135,247.03258237889477,250.5416216216216
2867,46.5,11604.11,246.2647277302418,21499.578382658798,-87.03134694063586,1.0,999730.3947936341,1009921.323347302,0.9899091856780576,247.03258237889477,249.55075268817205
2868,46.6,11620.23,246.27591589587504,21499.578382658798,-87.03134694063586,1.0,1001880.3526319,1011324.2686599849,0.9906618318963133,247.03258237889477,249.36115879828324
2869,46.85,11619.5,246.29018483984348,21499.578382658798,-87.03134694063586,1.0,1007255.2472275647,1011260.7357767184,0.996039113942185,247.03258237889477,248.01494130202775
2870,46.85,11626.11,246.30352327962666,21499.578382658798,-87.03134694063586,1.0,1007255.2472275647,1011836.012979996,0.9954728180321035,247.03258237889477,248.15602988260406
2871,46.75,11620.72,246.31643271760586,21499.578382658798,-87.03134694063586,1.0,1005105.2893892988,1011366.9140199858,0.9938087507670205,247.03258237889477,248.57155080213903
2872,46.45,11586.17,246.3255709067879,21499.578382658798,-87.03134694063586,1.0,998655.4158745012,1008359.980983187,0.990375892249092,247.03258237889477,249.43315392895585
2873,46.45,11614.92,246.33161248170006,21499.578382658798,-87.03134694063586,1.0,998655.4158745012,1010862.1322077302,0.9879244498885625,247.03258237889477,250.05209903121636
2874,46.6,11625.91,246.34095279999656,21499.578382658798,-87.03134694063586,1.0,1001880.3526319,1011818.6067106078,0.9901778302822314,247.03258237889477,249.4830472103004
2875,46.35,11602.68,246.347423090829,21499.578382658798,-87.03134694063586,1.0,996505.4580362353,1009796.8685211769,0.9868375404011636,247.03258237889477,250.32750809061488
2876,46.0,11558.12,246.35111881742333,21499.578382658798,-87.03134694063586,1.0,988980.6056023047,1005918.7517015021,0.9831615167024705,247.03258237889477,251.2634782608696
2877,46.25,11578.41,246.35725332054372,21499.578382658798,-87.03134694063586,1.0,994355.5001979694,1007684.6177309275,0.9867725305135924,247.03258237889477,250.344
2878,46.25,11592.52,246.3625905458057,21499.578382658798,-87.03134694063586,1.0,994355.5001979694,1008912.63003626,0.9855714663441497,247.03258237889477,250.64908108108108
2879,46.25,11546.53,246.36957698901656,21499.578382658798,-87.03134694063586,1.0,994355.5001979694,1004910.0583904602,0.9894970120914146,247.03258237889477,249.6547027027027
2880,46.05,11526.57,246.3749925910871,21499.578382658798,-87.03134694063586,1.0,990055.5845214375,1003172.912705525,0.9869241603137883,247.03258237889477,250.30553745928339
2881,45.85,11493.29,246.3785461931377,21499.578382658798,-87.03134694063586,1.0,985755.6688449059,1000276.5094793407,0.9854831734057284,247.03258237889477,250.67153762268268
2882,45.95,11493.61,246.38264083117033,21499.578382658798,-87.03134694063586,1.0,987905.6266831718,1000304.3595103617,0.987605039696859,247.03258237889477,250.13297062023938
2883,45.95,11488.84,246.38666078567223,21499.578382658798,-87.03134694063586,1.0,987905.6266831718,999889.2199854548,0.9880150790079952,247.03258237889477,250.029162132753
2884,46.0,11492.52,246.39079509420648,21499.578382658798,-87.03134694063586,1.0,988980.6056023047,1000209.4953421964,0.9887734621674932,247.03258237889477,249.83739130434785
2885,46.1,11493.32,246.39616404712982,21499.578382658798,-87.03134694063586,1.0,991130.5634405706,1000279.1204197488,0.9908539958573371,247.03258237889477,249.31279826464205
2886,46.4,11528.75,246.40500830216354,21499.578382658798,-87.03134694063586,1.0,997580.4369553681,1003362.6410418557,0.9942371742279705,247.03258237889477,248.4644396551724
2887,46.55,11543.59,246.41552552048736,21499.578382658798,-87.03134694063586,1.0,1000805.3737127669,1004654.1862304547,0.9961690175879037,247.03258237889477,247.9825993555317
2888,46.15,11506.34,246.4229928186572,21499.578382658798,-87.03134694063586,1.0,992205.5423597035,1001412.268556916,0.9908062578357664,247.03258237889477,249.32481040086674
2889,46.3,11513.32,246.4309661061888,21499.578382658798,-87.03134694063586,1.0,995430.4791171022,1002019.7473585616,0.9934240135897227,247.03258237889477,248.66781857451406
2890,46.25,11505.41,246.43854256650087,21499.578382658798,-87.03134694063586,1.0,994355.5001979694,1001331.3294042612,0.993033445572464,247.03258237889477,248.76562162162162
2891,46.3,11515.23,246.44597547958895,21499.578382658798,-87.03134694063586,1.0,995430.4791171022,1002185.9772312182,0.9932592370402351,247.03258237889477,248.70907127429805
2892,46.25,11519.48,246.45191117281084,21499.578382658798,-87.03134694063586,1.0,994355.5001979694,1002555.8604557159,0.9918205452871035,247.03258237889477,249.06983783783784
2893,46.35,11535.2,246.45782439268945,21499.578382658798,-87.03134694063586,1.0,996505.4580362353,1003923.9932296228,0.9926104613064162,247.03258237889477,248.87162891046387
2894,46.4,11534.27,246.46463807198043,21499.578382658798,-87.03134694063586,1.0,997580.4369553681,1003843.054076968,0.9937613583157595,247.03258237889477,248.58340517241382
2895,46.35,11513.79,246.4723527837216,21499.578382658798,-87.03134694063586,1.0,996505.4580362353,1002060.6520916237,0.9944562297264213,247.03258237889477,248.4097087378641
2896,46.3,11471.96,246.482208106989,21499.578382658798,-87.03134694063586,1.0,995430.4791171022,998420.1308490968,0.9970056175355237,247.03258237889477,247.77451403887687
2897,46.5,11536.13,246.4918991552557,21499.578382658798,-87.03134694063586,1.0,999730.3947936341,1004004.9323822774,0.9957425133574783,247.03258237889477,248.08881720430105
2898,46.65,11540.03,246.50308698468032,21499.578382658798,-87.03134694063586,1.0,1002955.3315510328,1004344.3546353461,0.9986169852223468,247.03258237889477,247.3747052518757
2899,46.75,11556.09,246.51319787184818,21499.578382658798,-87.03134694063586,1.0,1005105.2893892988,1005742.0780672126,0.9993668469364059,247.03258237889477,247.1890909090909
2900,46.95,11576.9,246.52601597645216,21499.578382658798,-87.03134694063586,1.0,1009405.2050658306,1007553.2003970472,1.0018381209727225,247.03258237889477,246.57933972310965
2901,47.2,11584.95,246.54365235073195,21499.578382658798,-87.03134694063586,1.0,1014780.0996614953,1008253.8027399194,1.006472871120189,247.03258237889477,245.44385593220338
2902,47.25,11594.37,246.56339929659825,21499.578382658798,-87.03134694063586,1.0,1015855.0785806281,1009073.6380281002,1.0067204615173377,247.03258237889477,245.38349206349207
2903,47.3,11604.61,246.5857990962366,21499.578382658798,-87.03134694063586,1.0,1016930.0574997611,1009964.8390207724,1.0068964960064768,247.03258237889477,245.34059196617338
2904,47.25,11606.15,246.60725145005176,21499.578382658798,-87.03134694063586,1.0,1015855.0785806281,1010098.8672950608,1.0056986612617258,247.03258237889477,245.63280423280423
2905,47.25,11600.63,246.62980754562025,21499.578382658798,-87.03134694063586,1.0,1015855.0785806281,1009618.4542599485,1.0061772091173304,247.03258237889477,245.5159788359788
2906,47.4,11626.47,246.65300363444885,21499.578382658798,-87.03134694063586,1.0,1019080.015338027,1011867.3442648945,1.0071280796974158,247.03258237889477,245.28417721518986
2907,47.35,11606.55,246.67746860761443,21499.578382658798,-87.03134694063586,1.0,1018005.0364188941,1010133.6798338371,1.007792390989628,247.03258237889477,245.1224920802534
2908,47.3,11619.45,246.7004968322194,21499.578382658798,-87.03134694063586,1.0,1016930.0574997611,1011256.3842093714,1.0056105191314322,247.03258237889477,245.654334038055
2909,47.4,11626.99,246.72294350016813,21499.578382658798,-87.03134694063586,1.0,1019080.015338027,1011912.6005653037,1.0070830373776543,247.03258237889477,245.29514767932488
2910,47.35,11615.57,246.74655212186573,21499.578382658798,-87.03134694063586,1.0,1018005.0364188941,1010918.7025832416,1.0070097959584132,247.03258237889477,245.3129883843717
2911,47.3,11610.54,246.76869632405385,21499.578382658798,-87.03134694063586,1.0,1016930.0574997611,1010480.9349081303,1.0063822308455697,247.03258237889477,245.46596194503175
2912,47.3,11608.29,246.7906612951937,21499.578382658798,-87.03134694063586,1.0,1016930.0574997611,1010285.1143775139,1.0065772948919884,247.03258237889477,245.41839323467235
2913,47.6,11721.62,246.80945161262136,21499.578382658798,-87.03134694063586,1.0,1023379.9310145588,1020148.3769262962,1.0031677294806853,247.03258237889477,246.25252100840336
2914,47.6,11723.83,246.8305560209858,21499.578382658798,-87.03134694063586,1.0,1023379.9310145588,1020340.7162030349,1.0029786273969676,247.03258237889477,246.2989495798319
2915,47.9,11751.07,246.85594497635623,21499.578382658798,-87.03134694063586,1.0,1029829.8045293564,1022711.4500936978,1.0069602764641057,247.03258237889477,245.3250521920668
2916,47.85,11744.14,246.8820549902439,21499.578382658798,-87.03134694063586,1.0,1028754.8256102235,1022108.3228593991,1.0065027381170621,247.03258237889477,245.4365726227795
2917,47.85,11745.61,246.90660790925094,21499.578382658798,-87.03134694063586,1.0,1028754.8256102235,1022236.258939402,1.00637677113663,247.03258237889477,245.46729362591432
2918,48.05,11755.6,246.9334051987727,21499.578382658798,-87.03134694063586,1.0,1033054.7412867552,1023105.702095339,1.0097243512288518,247.03258237889477,244.65348595213322
2919,47.7,11718.86,246.9580896189046,21499.578382658798,-87.03134694063586,1.0,1025529.8888528247,1019908.1704087399,1.0055119849092216,247.03258237889477,245.6784067085954
2920,47.7,11727.17,246.98328260419942,21499.578382658798,-87.03134694063586,1.0,1025529.8888528247,1020631.4009018166,1.0047994681984895,247.03258237889477,245.85262054507336
2921,47.7,11735.4,247.0096380149778,21499.578382658798,-87.03134694063586,1.0,1025529.8888528247,1021347.668887138,1.004094805415519,247.03258237889477,246.02515723270437
2922,47.5,11714.73,247.03258237889477,21499.578382658798,-87.03134694063586,1.0,1021229.9731762928,1019548.730945875,1.0016490062508911,247.03258237889477,246.6258947368421
2939,48.55,11800.22,247.63211425802444,21299.254526091587,-85.59652149759253,1.0,1034078.8072417465,1010057.7849063213,1.0237818298065522,248.83317865540417,243.05293511843462
2940,48.5,11789.67,247.66845418715727,21299.254526091587,-85.59652149759253,1.0,1033013.8445154419,1009154.7416045218,1.0236426604635331,248.83317865540417,243.0859793814433
2941,48.45,11794.21,247.70271416459997,21299.254526091587,-85.59652149759253,1.0,1031948.8817891375,1009543.3498121208,1.022193729453209,248.83317865540417,243.43054695562432
2942,48.35,11759.4,247.73874946484864,21299.254526091587,-85.59652149759253,1.0,1029818.9563365283,1006563.7348987896,1.0231035756916844,248.83317865540417,243.2140641158221
2943,48.4,11766.12,247.77570076531777,21299.254526091587,-85.59652149759253,1.0,1030883.9190628327,1007138.9435232535,1.023576663073431,248.83317865540417,243.10165289256202
2944,48.5,11793.3,247.81341019792188,21299.254526091587,-85.59652149759253,1.0,1033013.8445154419,1009465.456977558,1.0233275813205043,248.83317865540417,243.16082474226803
2945,48.55,11835.88,247.8490510214378,21299.254526091587,-85.59652149759253,1.0,1034078.8072417465,1013110.1568629254,1.0206973054576316,248.83317865540417,243.78743563336766
2946,48.7,11844.57,247.8868553537112,21299.254526091587,-85.59652149759253,1.0,1037273.6954206603,1013853.9906347395,1.0230996820077203,248.83317865540417,243.21498973305953
2947,48.5,11832.75,247.92065081899545,21299.254526091587,-85.59652149759253,1.0,1033013.8445154419,1012842.239750638,1.0199158407628912,248.83317865540417,243.9742268041237
2948,48.6,11842.44,247.95680797038625,21299.254526091587,-85.59652149759253,1.0,1035143.7699680511,1013671.6700439497,1.0211824997764516,248.83317865540417,243.6716049382716
